Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-01-07 00:00:00-05:00,313.74968730616825,325.5168067446344,313.5800344006012,321.35491943359375,35104400,0.0,0.0
2026-01-08 00:00:00-05:00,328.3313118537803,329.67869694461876,320.8758135066914,324.80816650390625,31896100,0.0,0.0
2026-01-09 00:00:00-05:00,326.45496079982934,330.1876899539591,325.16745676828174,327.9320983886719,26214200,0.0,0.0
2026-01-12 00:00:00-05:00,325.1674658209474,333.39148904567276,324.36903115835116,331.2156982421875,33923900,0.0,0.0
2026-01-13 00:00:00-05:00,334.2996793666924,339.82890107364614,332.97224461379506,335.31768798828125,33517600,0.0,0.0
2026-01-14 00:00:00-05:00,334.40947336413166,335.8666302231012,329.83837890700147,335.1879577636719,28525600,0.0,0.0
2026-01-15 00:00:00-05:00,336.99445122357054,337.03438209247,330.097863235539,332.1339111328125,28442400,0.0,0.0
2026-01-16 00:00:00-05:00,333.7607557246461,334.00028002450074,327.0637915356931,329.35931396484375,40341600,0.0,0.0
2026-01-20 00:00:00-05:00,320.2470363972373,327.0937337673917,319.80788820634325,321.3748474121094,35361000,0.0,0.0
2026-01-21 00:00:00-05:00,320.2969541162656,331.83450818795274,318.729994927537,327.7424621582031,35386600,0.0,0.0
2026-01-22 00:00:00-05:00,333.8006666576773,334.49928930997066,328.11172120927307,329.89825439453125,26253600,0.0,0.0
2026-01-23 00:00:00-05:00,331.8444485977197,333.0421309365838,326.8142558744754,327.2933044433594,27280000,0.0,0.0
2026-01-26 00:00:00-05:00,327.1735452193246,335.1879535299186,326.3651202937951,332.61297607421875,26042100,0.0,0.0
2026-01-27 00:00:00-05:00,334.71886692218493,337.2539439848537,332.8325522369338,333.90045166015625,21636200,0.0,0.0
2026-01-28 00:00:00-05:00,335.40752623810386,336.8846637353836,331.2955302242731,335.3576354980469,27434400,0.0,0.0
2026-01-29 00:00:00-05:00,339.6393000059441,341.62545715973704,325.9060355700189,337.5932922363281,39785600,0.0,0.0
2026-01-30 00:00:00-05:00,339.33989756206086,339.33989756206086,331.64487488391205,337.3437805175781,31024000,0.0,0.0
2026-02-02 00:00:00-05:00,335.5672073695487,344.16047585276425,334.97835654941485,343.022705078125,32006100,0.0,0.0
2026-02-03 00:00:00-05:00,346.66563680855586,348.322417578686,336.81480425638233,339.0504455566406,36506700,0.0,0.0
2026-02-04 00:00:00-05:00,342.2941565134455,342.6434831024425,327.8821884154679,332.3934326171875,70618400,0.0,0.0
2026-02-05 00:00:00-05:00,311.6138496060838,332.0441098613053,305.8650224655501,330.6069030761719,88205800,0.0,0.0
2026-02-06 00:00:00-05:00,326.54477434837446,329.7385737476322,319.2988903139048,322.233154296875,56380500,0.0,0.0
2026-02-09 00:00:00-05:00,320.30690521957837,327.0637807183464,316.6440476026885,323.6903381347656,39640100,0.0,0.0
2026-02-10 00:00:00-05:00,320.3468306795893,321.0454837970353,313.9991629255859,317.9614562988281,39170000,0.0,0.0
2026-02-11 00:00:00-05:00,318.3506892240785,320.4366276261131,309.05876795214033,310.3562316894531,45406400,0.0,0.0
2026-02-12 00:00:00-05:00,311.4840826487114,315.62601945223736,306.60359228041904,308.40008544921875,47761300,0.0,0.0
2026-02-13 00:00:00-05:00,307.1325415821482,308.03078810659247,303.1203270701956,305.1264343261719,38499700,0.0,0.0
2026-02-17 00:00:00-05:00,299.45745756709624,303.84890853372514,295.674807618098,301.43359375,39247600,0.0,0.0
2026-02-18 00:00:00-05:00,301.5035060024616,304.7871271852118,300.66514046909924,302.7410888671875,28482100,0.0,0.0
2026-02-19 00:00:00-05:00,301.23402488534225,304.87693233204385,299.4574819671566,302.26202392578125,25834400,0.0,0.0
2026-02-20 00:00:00-05:00,303.72919173070744,315.88553781924986,303.3099937290923,314.3684997558594,53210800,0.0,0.0
2026-02-23 00:00:00-05:00,318.43054299285177,318.8996316925602,309.2683735389658,310.8852233886719,31423000,0.0,0.0
2026-02-24 00:00:00-05:00,309.91711960911005,311.6637220131571,305.33603467292323,310.29638671875,25615600,0.0,0.0
2026-02-25 00:00:00-05:00,311.4541454679639,313.031095017384,308.8392369672335,312.2925109863281,29963600,0.0,0.0
2026-02-26 00:00:00-05:00,312.0330001798944,312.53202939170336,301.762970472535,306.783203125,36431200,0.0,0.0
2026-02-27 00:00:00-05:00,303.5495233120643,311.7635251790807,303.21015662264614,311.15472412109375,44640600,0.0,0.0
2026-03-02 00:00:00-05:00,302.6413055358027,307.89107280501906,300.7150293830805,305.9248962402344,34790200,0.0,0.0
2026-03-03 00:00:00-05:00,298.01026816236094,303.34988694776314,296.1339134078651,302.9905700683594,35497000,0.0,0.0
2026-03-04 00:00:00-05:00,302.30197959238774,304.8769573413998,300.1661195993462,302.54150390625,29536200,0.0,0.0
2026-03-05 00:00:00-05:00,302.4516780897468,302.7111526067185,297.41146402777275,300.2958679199219,35752300,0.0,0.0
2026-03-06 00:00:00-05:00,295.5151547022239,299.94653713519574,294.60691775969326,297.9404296875,25576900,0.0,0.0
2026-03-09 00:00:00-04:00,293.99527562141907,306.4198649966507,293.71562375842984,305.98040771484375,29312100,0.21,0.0
2026-03-10 00:00:00-04:00,305.79068968096857,309.1265479913924,305.1914269440574,306.65960693359375,23239700,0.0,0.0
2026-03-11 00:00:00-04:00,306.3699695674413,311.0341973481569,305.54101125974313,308.31756591796875,24125700,0.0,0.0
2026-03-12 00:00:00-04:00,306.43985713507476,308.5572255769297,300.65702241451555,303.17388916015625,24928300,0.0,0.0
2026-03-13 00:00:00-04:00,306.6296377698095,307.3087879643589,300.0677703977713,301.9054870605469,23693100,0.0,0.0
2026-03-16 00:00:00-04:00,303.97293465389924,306.11026747244654,302.64456537566065,305.1814270019531,23519700,0.0,0.0
2026-03-17 00:00:00-04:00,305.48103123176395,311.03417054952814,305.1214918945171,310.5347900390625,21955200,0.0,0.0
2026-03-18 00:00:00-04:00,308.88680583632095,312.08285325242963,306.5497087361953,307.30877685546875,20009800,0.0,0.0
2026-03-19 00:00:00-04:00,303.63335165234247,307.67832164750223,301.9754046785898,306.7494812011719,25075800,0.0,0.0
2026-03-20 00:00:00-04:00,305.0815409313132,305.62088043111504,297.9004465638477,300.6270751953125,44364100,0.0,0.0
2026-03-23 00:00:00-04:00,301.7357168812967,305.60094814101865,300.5571860375472,301.685791015625,29326900,0.0,0.0
2026-03-24 00:00:00-04:00,298.82932646685043,299.5484356615691,289.97029010977093,290.0801696777344,36864300,0.0,0.0
2026-03-25 00:00:00-04:00,293.07644958925243,295.6332754793409,288.8816409209488,290.5695495605469,29460700,0.0,0.0
2026-03-26 00:00:00-04:00,287.55329025783345,287.5932492331535,278.15494535852446,280.57196044921875,39080600,0.0,0.0
2026-03-27 00:00:00-04:00,276.9364822022131,279.02388928595167,273.6106210828978,274.0001220703125,35890600,0.0,0.0
2026-03-30 00:00:00-04:00,276.07755917965534,276.74671205405957,271.772870758184,273.1611633300781,35141200,0.0,0.0
2026-03-31 00:00:00-04:00,277.6955407888773,287.72308014338427,276.74670556560056,287.2037353515625,43875400,0.0,0.0
2026-04-01 00:00:00-04:00,290.47967248402244,300.14767254424095,290.05021252939383,297.0215759277344,37684500,0.0,0.0
2026-04-02 00:00:00-04:00,290.3298713924274,297.71070019384774,289.0914173614996,295.403564453125,21666500,0.0,0.0
2026-04-06 00:00:00-04:00,295.50342601468935,300.2475409865838,294.8142784540748,299.6183166503906,16945500,0.0,0.0
2026-04-07 00:00:00-04:00,302.3549447988444,305.2513457589993,297.3511421656273,305.08154296875,23205400,0.0,0.0
2026-04-08 00:00:00-04:00,320.0530070056894,321.68096199730417,314.6297110626625,316.9268798828125,33547100,0.0,0.0
2026-04-09 00:00:00-04:00,315.51860784412145,319.1441153425082,310.6746106421415,318.09539794921875,23739200,0.0,0.0
2026-04-10 00:00:00-04:00,319.62350892085055,321.4312640320202,315.9281112234418,316.8469543457031,19152600,0.0,0.0
2026-04-13 00:00:00-04:00,316.74710955552524,321.2315371363443,315.0791651091577,320.91192626953125,18866400,0.0,0.0
2026-04-14 00:00:00-04:00,324.38762340838895,332.8770926852431,323.3489033390031,332.49755859375,27721400,0.0,0.0
2026-04-15 00:00:00-04:00,332.4775916674409,337.0619013824557,330.49003638532656,336.70233154296875,24918800,0.0,0.0
2026-04-16 00:00:00-04:00,338.33029678032364,339.458901613874,334.105526677332,335.6036682128906,20541500,0.0,0.0
2026-04-17 00:00:00-04:00,337.2316773591919,341.89590508018404,335.8234205588037,341.2566833496094,25581900,0.0,0.0
2026-04-20 00:00:00-04:00,340.3378420577138,340.97703331198585,336.1929591105031,337.0019836425781,18784200,0.0,0.0
2026-04-21 00:00:00-04:00,337.2716301294484,338.9195798085849,330.9394885663705,331.8783264160156,23123800,0.0,0.0
2026-04-22 00:00:00-04:00,336.60245884112476,339.3990082413208,334.7547751685775,338.8996276855469,20293000,0.0,0.0
2026-04-23 00:00:00-04:00,340.7572947145818,341.53632713037314,335.7634893621326,338.47015380859375,18650300,0.0,0.0
2026-04-24 00:00:00-04:00,338.3103390739037,344.8422143498026,334.97448084779876,343.9732971191406,26426100,0.0,0.0
2026-04-27 00:00:00-04:00,345.55136124882,352.74242256668157,342.3053878156813,349.90594482421875,28576900,0.0,0.0
2026-04-28 00:00:00-04:00,348.11816206941427,351.9833930501032,345.69117996136276,349.3466491699219,27824100,0.0,0.0
2026-04-29 00:00:00-04:00,347.1394107424554,355.3492283904879,343.78355752060145,349.5064697265625,35376300,0.0,0.0
2026-04-30 00:00:00-04:00,373.6065555628184,385.3619622201579,365.3667768501622,384.3232421875,72040000,0.0,0.0
2026-05-01 00:00:00-04:00,381.1572209075714,386.2808704617397,378.5804000830116,385.2121887207031,30105200,0.0,0.0
2026-05-04 00:00:00-04:00,385.15223320621686,386.90006506467324,379.31947226185457,382.7751770019531,26298600,0.0,0.0
2026-05-05 00:00:00-04:00,385.7515048868787,392.33333678038815,383.5442209432822,387.9487609863281,23878600,0.0,0.0
2026-05-06 00:00:00-04:00,393.7615619135972,399.3546301445318,392.2734176347804,397.546875,31308500,0.0,0.0
2026-05-07 00:00:00-04:00,399.42454979908837,399.6043194807176,392.1934987581594,397.4969177246094,24433500,0.0,0.0
2026-05-08 00:00:00-04:00,396.5081562950806,401.5019617899809,395.86893456144384,400.3034362792969,21461800,0.0,0.0
2026-05-11 00:00:00-04:00,393.16228042470647,396.94759333072534,387.9887055115338,388.15850830078125,30753700,0.0,0.0
2026-05-12 00:00:00-04:00,386.8601198229993,388.0386506028281,382.2957742925754,386.8701171875,26017500,0.0,0.0
2026-05-13 00:00:00-04:00,385.1222825184223,403.1998643489371,384.5230197682841,402.1211853027344,28144600,0.0,0.0
2026-05-14 00:00:00-04:00,396.7878070287349,402.43080112559403,395.349588612008,400.5731201171875,21136700,0.0,0.0
2026-05-15 00:00:00-04:00,395.82900006662373,399.0450119758119,392.69287563304505,396.2884216308594,20309700,0.0,0.0
2026-05-18 00:00:00-04:00,395.1997907850553,408.10376741205215,394.04122422601415,396.4482421875,26837200,0.0,0.0
2026-05-19 00:00:00-04:00,396.4681837278221,396.65795076850566,385.63162007935824,387.1797180175781,39545700,0.0,0.0
2026-05-20 00:00:00-04:00,387.2196997137571,393.37204141137994,382.42562803382646,388.4281921386719,31744400,0.0,0.0
2026-05-21 00:00:00-04:00,385.22215486500835,392.01371791338363,382.5454520468608,387.1797180175781,24852800,0.0,0.0
2026-05-22 00:00:00-04:00,386.87012298265273,388.258385079403,381.29701890681014,382.49554443359375,20442100,0.0,0.0
2026-05-26 00:00:00-04:00,384.0336125447445,388.7777274266938,382.12597532411496,388.398193359375,27747400,0.0,0.0
2026-05-27 00:00:00-04:00,386.1909390913781,393.39199754996946,385.421873594791,388.3482360839844,23087300,0.0,0.0
2026-05-28 00:00:00-04:00,387.5193014898567,391.38450201712897,384.68282366229704,389.64666748046875,24357500,0.0,0.0
2026-05-29 00:00:00-04:00,384.7626974671623,384.7626974671623,377.9910987617443,379.8687744140625,44415800,0.0,0.0
2026-06-01 00:00:00-04:00,376.05352511273605,378.09100632744554,373.05724175924524,375.9037170410156,28672100,0.0,0.0
2026-06-02 00:00:00-04:00,366.13582064636165,373.07722234401785,357.99592394061045,361.4017028808594,50412300,0.0,0.0
2026-06-03 00:00:00-04:00,361.5814692403301,365.9960065843375,357.6363508187865,358.54522705078125,55441600,0.0,0.0
2026-06-04 00:00:00-04:00,358.4553682250688,372.7875967270043,357.76622059782807,371.7289123535156,44055500,0.0,0.0
2026-06-05 00:00:00-04:00,365.88613605551615,371.6190149899659,363.6688852043904,368.07342529296875,37471200,0.0,0.0
2026-06-08 00:00:00-04:00,364.9454235864071,365.9647879200631,360.2984165590168,363.0766296386719,27942500,0.22,0.0
2026-06-09 00:00:00-04:00,366.85420025674074,371.84098522768176,357.0704802123837,364.0260314941406,29535100,0.0,0.0
2026-06-10 00:00:00-04:00,362.95671584537644,368.3232616719084,354.97185779418805,356.1510925292969,32357100,0.0,0.0
2026-06-11 00:00:00-04:00,355.70134679025995,358.5694982511428,346.13748714351743,357.5401611328125,35538200,0.0,0.0
2026-06-12 00:00:00-04:00,362.3870579560934,366.33453278338226,354.7119986974298,359.4489440917969,24704600,0.0,0.0
2026-06-15 00:00:00-04:00,367.69366113705985,372.7504085202595,366.3145426692825,369.1127624511719,27727500,0.0,0.0
2026-06-16 00:00:00-04:00,369.3626044753487,375.7584875251172,366.8242274297617,373.01025390625,24876100,0.0,0.0
2026-06-17 00:00:00-04:00,368.8929017493238,372.0908279957741,361.78745285393074,363.55633544921875,24543600,0.0,0.0
2026-06-18 00:00:00-04:00,365.51504497617543,369.2426598317581,358.4396065335441,367.7935791015625,44470100,0.0,0.0
2026-06-22 00:00:00-04:00,357.72009076397745,358.68946892539066,341.50050477393233,349.45538330078125,52814800,0.0,0.0
2026-06-23 00:00:00-04:00,340.47114598010614,349.0656275102868,339.98147051143604,345.90765380859375,34007700,0.0,0.0
2026-06-24 00:00:00-04:00,348.8157979233392,353.25294826847323,341.7103492701006,345.0682067871094,44997300,0.0,0.0
2026-06-25 00:00:00-04:00,336.51370015420923,345.34801779729577,335.6242572392167,343.48919677734375,44491400,0.0,0.0
2026-06-26 00:00:00-04:00,342.32993723999033,346.1374872957393,329.98789515004995,337.17327880859375,114706300,0.0,0.0
2026-06-29 00:00:00-04:00,341.6104064955248,354.122383587675,340.4511784786947,353.4228210449219,34213900,0.0,0.0
2026-06-30 00:00:00-04:00,353.64269008629407,358.3896389689017,350.1749177879227,357.14044189453125,35237200,0.0,0.0
2026-07-01 00:00:00-04:00,358.1397942573561,362.7368455226467,356.20103798676814,360.97796630859375,26736400,0.0,0.0
2026-07-02 00:00:00-04:00,359.2490860357571,363.97602803095486,353.19298133516355,359.6788024902344,25974800,0.0,0.0
2026-07-06 00:00:00-04:00,361.31772936423556,367.693635754559,357.15042523629825,366.2245788574219,26915800,0.0,0.0
2026-07-07 00:00:00-04:00,368.8329180211536,372.9202869594668,365.26520405735874,366.7942199707031,24045600,0.0,0.0
2026-07-08 00:00:00-04:00,364.525702555654,367.6037106679975,357.79001132287857,361.6875305175781,22094800,0.0,0.0
2026-07-09 00:00:00-04:00,354.08240970637695,359.41897594546776,350.8544734886641,358.65948486328125,24729100,0.0,0.0
2026-07-10 00:00:00-04:00,357.30034280387986,357.5901650645865,352.52341441108456,356.9505615234375,18146100,0.0,0.0
2026-07-13 00:00:00-04:00,355.96119810970276,357.8999543595846,351.52404777471276,352.2835693359375,15901700,0.0,0.0
2026-07-14 00:00:00-04:00,350.97442351070157,359.92865963343,350.86447830880365,359.2790832519531,18259400,0.0,0.0
2026-07-15 00:00:00-04:00,357.74006858863044,373.40998963278184,357.5302120160503,370.6817626953125,28284600,0.0,0.0
2026-07-16 00:00:00-04:00,372.8203579699616,375.02892981037553,352.07368364698067,354.2322998046875,41158500,0.0,0.0
2026-07-17 00:00:00-04:00,345.77774679993126,348.2961170979314,341.1407126662452,346.5472412109375,29959300,0.0,0.0
2026-07-20 00:00:00-04:00,350.6546131580819,359.4489481797366,350.2948285491913,351.7638854980469,24736600,0.0,0.0
2026-07-21 00:00:00-04:00,351.09433677099497,351.09433677099497,346.77710440528256,346.927001953125,23369800,0.0,0.0
2026-07-22 00:00:00-04:00,347.93634723653764,349.7152025525983,341.51048515922605,341.8702392578125,39334100,0.0,0.0
2026-07-23 00:00:00-04:00,320.92372412122546,324.2815511558238,314.69771503877246,317.4859313964844,69419700,0.0,0.0
2026-07-24 00:00:00-04:00,318.2154780071113,323.97175736278774,317.11617848672984,319.53460693359375,31806600,0.0,0.0
2026-07-27 00:00:00-04:00,324.83120713377,330.2077559724587,324.2415898017393,326.3502197265625,28471600,0.0,0.0
2026-07-28 00:00:00-04:00,327.68937042492354,335.66425552638333,324.2316014627561,333.4956359863281,29511900,0.0,0.0
2026-07-29 00:00:00-04:00,334.455045685483,342.2800028423013,331.40698648547414,336.49371337890625,27501600,0.0,0.0
2026-07-30 00:00:00-04:00,333.98534038388266,336.29385412629074,330.12780397797883,333.4456787109375,30168000,0.0,0.0
2026-07-31 00:00:00-04:00,340.611054758666,358.3496530632621,339.78160132747564,355.9012451171875,46498000,0.0,0.0
2026-08-03 00:00:00-04:00,365.2152604560987,376.4480305309448,363.1166033198653,373.27008056640625,38669700,0.0,0.0
2026-08-04 00:00:00-04:00,367.9834743668337,380.2755612380555,367.263935640354,377.40740966796875,35705700,0.0,0.0
2026-08-05 00:00:00-04:00,383.0937455186354,384.2330278418686,356.54080629618977,362.1971740722656,46926300,0.0,0.0
2026-08-06 00:00:00-04:00,360.5382517887205,363.8961093831237,356.65076635274994,357.52020263671875,25235900,0.0,0.0
2026-08-07 00:00:00-04:00,356.49084652154687,358.6694387836589,353.5527327193329,354.0723876953125,19859900,0.0,0.0
2026-08-10 00:00:00-04:00,354.951850943437,357.38028276908574,352.4834362714388,357.29034423828125,18991400,0.0,0.0
2026-08-11 00:00:00-04:00,355.6613923515014,356.5807842683805,343.1694223006263,343.5791320800781,29081800,0.0,0.0
2026-08-12 00:00:00-04:00,346.0875456512855,346.25744987105145,340.66104092628797,343.3193359375,25012000,0.0,0.0
2026-08-13 00:00:00-04:00,345.5478948342235,347.7065110877775,343.5392066313974,346.13751220703125,17866100,0.0,0.0
2026-08-14 00:00:00-04:00,346.5772111705174,350.22489088982945,344.27870083870846,345.67779541015625,17808600,0.0,0.0
2026-08-17 00:00:00-04:00,346.04755304110785,347.0269344906474,341.7103446182459,343.7790222167969,18291300,0.0,0.0
2026-08-18 00:00:00-04:00,342.19005363605754,344.6484648943574,339.97147845233087,343.9789123535156,19248800,0.0,0.0
2026-08-19 00:00:00-04:00,342.2400076559886,346.5072842825429,340.44117610948047,344.4985656738281,19733800,0.0,0.0
2026-08-20 00:00:00-04:00,342.83962071417653,343.6790774504127,338.3525147854226,340.451171875,18570400,0.0,0.0
2026-08-21 00:00:00-04:00,342.359928876986,345.97762917305914,340.1813365286692,344.5985107421875,20849800,0.0,0.0
2026-08-24 00:00:00-04:00,343.39927531721605,351.3741604480826,342.2699962782288,347.83642578125,26338200,0.0,0.0
2026-08-25 00:00:00-04:00,349.41542326154587,349.9350782600912,345.37800981753963,346.73712158203125,20649700,0.0,0.0
2026-08-26 00:00:00-04:00,346.3973312516375,346.65717399060424,339.96146577825954,341.7803039550781,20420300,0.0,0.0
2026-08-27 00:00:00-04:00,339.45183186724313,341.4705233735174,338.3025461528343,340.4311828613281,23391400,0.0,0.0
2026-08-28 00:00:00-04:00,340.49114263603377,348.91575095848634,340.0514228221321,346.36737060546875,25347200,0.0,0.0
2026-08-31 00:00:00-04:00,343.60912172254496,344.3686432833908,336.94342338566804,339.13201904296875,33493600,0.0,0.0
2026-09-01 00:00:00-04:00,335.7841605001305,336.9834018439635,332.8360433203593,334.8047790527344,23342700,0.0,0.0
2026-09-02 00:00:00-04:00,333.84541044728496,339.78159726283246,332.6062167342666,336.9034423828125,22582300,0.0,0.0
2026-09-03 00:00:00-04:00,340.34122971001256,344.4585782378343,339.841550898423,342.260009765625,20726900,0.0,0.0
2026-09-04 00:00:00-04:00,342.4700012207031,343.5299987792969,337.0899963378906,338.4599914550781,23189300,0.22,0.0
2026-09-08 00:00:00-04:00,335.4200134277344,339.67999267578125,333.2200012207031,338.3599853515625,22915800,0.0,0.0
2026-09-09 00:00:00-04:00,331.6499938964844,331.8500061035156,327.8999938964844,330.6499938964844,33151600,0.0,0.0
2026-09-10 00:00:00-04:00,328.2300109863281,333.2300109863281,327.739990234375,332.6000061035156,23557600,0.0,0.0
2026-09-11 00:00:00-04:00,335.0299987792969,342.9800109863281,335.0299987792969,338.5,24677500,0.0,0.0
